record_ID,units_sold
219201,inf
219202,inf
219206,inf
219207,inf
219210,inf
219211,inf
219214,inf
219215,inf
219216,inf
219218,inf
219219,inf
219220,inf
219223,inf
219224,inf
219225,inf
219226,inf
219227,inf
219228,inf
219229,inf
219230,inf
219231,inf
219233,inf
219234,inf
219235,inf
219238,inf
219239,inf
219240,inf
219241,inf
219243,inf
219244,inf
219245,inf
219246,inf
219247,inf
219248,inf
219249,inf
219250,inf
219251,inf
219252,inf
219253,inf
219254,inf
219255,inf
219256,inf
219257,inf
219258,inf
219259,inf
219261,inf
219262,inf
219263,inf
219264,inf
219265,inf
219268,inf
219269,inf
219270,inf
219271,inf
219273,inf
219274,inf
219275,inf
219276,inf
219277,inf
219279,inf
219280,inf
219281,inf
219283,inf
219284,inf
219286,inf
219287,inf
219288,inf
219289,inf
219290,inf
219291,inf
219292,inf
219294,inf
219295,inf
219296,inf
219300,inf
219301,inf
219302,inf
219303,inf
219304,inf
219306,inf
219307,inf
219308,inf
219309,inf
219310,inf
219311,inf
219312,inf
219313,inf
219315,inf
219316,inf
219317,inf
219319,inf
219320,inf
219321,inf
219324,inf
219325,inf
219326,inf
219327,inf
219328,inf
219329,inf
219330,inf
219331,inf
219334,inf
219335,inf
219339,inf
219340,inf
219341,inf
219342,inf
219344,inf
219345,inf
219346,inf
219348,inf
219349,inf
219350,inf
219351,inf
219352,inf
219354,inf
219355,inf
219357,inf
219358,inf
219359,inf
219361,inf
219364,inf
219368,inf
219369,inf
219370,inf
219371,inf
219372,inf
219373,inf
219374,inf
219375,inf
219376,inf
219377,inf
219378,inf
219380,inf
219381,inf
219382,inf
219383,inf
219384,inf
219385,inf
219386,inf
219387,inf
219389,inf
219390,inf
219391,inf
219392,inf
219395,inf
219396,inf
219397,inf
219398,inf
219400,inf
219401,inf
219404,inf
219406,inf
219407,inf
219410,inf
219411,inf
219412,inf
219413,inf
219416,inf
219417,inf
219418,inf
219419,inf
219420,inf
219422,inf
219423,inf
219424,inf
219425,inf
219426,inf
219427,inf
219429,inf
219430,inf
219431,inf
219434,inf
219435,inf
219436,inf
219438,inf
219439,inf
219440,inf
219441,inf
219442,inf
219443,inf
219446,inf
219451,inf
219452,inf
219453,inf
219454,inf
219455,inf
219457,inf
219458,inf
219459,inf
219462,inf
219463,inf
219466,inf
219467,inf
219468,inf
219469,inf
219471,inf
219472,inf
219473,inf
219476,inf
219477,inf
219478,inf
219479,inf
219481,inf
219482,inf
219483,inf
219484,inf
219485,inf
219486,inf
219487,inf
219489,inf
219490,inf
219491,inf
219493,inf
219494,inf
219495,inf
219499,inf
219500,inf
219501,inf
219502,inf
219503,inf
219504,inf
219505,inf
219507,inf
219508,inf
219509,inf
219512,inf
219513,inf
219517,inf
219518,inf
219519,inf
219520,inf
219521,inf
219522,inf
219523,inf
219524,inf
219526,inf
219527,inf
219530,inf
219531,inf
219532,inf
219534,inf
219535,inf
219536,inf
219537,inf
219538,inf
219539,inf
219540,inf
219541,inf
219542,inf
219543,inf
219544,inf
219546,inf
219547,inf
219548,inf
219549,inf
219550,inf
219551,inf
219552,inf
219554,inf
219555,inf
219559,inf
219560,inf
219564,inf
219565,inf
219566,inf
219568,inf
219569,inf
219572,inf
219573,inf
219574,inf
219575,inf
219577,inf
219578,inf
219579,inf
219583,inf
219584,inf
219585,inf
219586,inf
219587,inf
219588,inf
219589,inf
219590,inf
219591,inf
219592,inf
219593,inf
219595,inf
219599,inf
219600,inf
219601,inf
219604,inf
219605,inf
219606,inf
219607,inf
219610,inf
219611,inf
219612,inf
219615,inf
219616,inf
219617,inf
219619,inf
219620,inf
219621,inf
219623,inf
219624,inf
219625,inf
219627,inf
219628,inf
219629,inf
219630,inf
219631,inf
219632,inf
219633,inf
219634,inf
219635,inf
219636,inf
219637,inf
219638,inf
219639,inf
219640,inf
219641,inf
219642,inf
219643,inf
219644,inf
219645,inf
219647,inf
219648,inf
219649,inf
219651,inf
219652,inf
219653,inf
219654,inf
219656,inf
219657,inf
219658,inf
219659,inf
219660,inf
219661,inf
219662,inf
219664,inf
219665,inf
219666,inf
219674,inf
219678,inf
219679,inf
219680,inf
219682,inf
219683,inf
219684,inf
219686,inf
219687,inf
219688,inf
219689,inf
219691,inf
219692,inf
219693,inf
219696,inf
219698,inf
219699,inf
219700,inf
219701,inf
219702,inf
219703,inf
219704,inf
219705,inf
219706,inf
219707,inf
219708,inf
219709,inf
219710,inf
219711,inf
219712,inf
219713,inf
219714,inf
219715,inf
219718,inf
219719,inf
219720,inf
219721,inf
219722,inf
219725,inf
219726,inf
219727,inf
219730,inf
219731,inf
219732,inf
219733,inf
219734,inf
219738,inf
219739,inf
219740,inf
219742,inf
219743,inf
219745,inf
219746,inf
219748,inf
219750,inf
219751,inf
219753,inf
219755,inf
219756,inf
219757,inf
219758,inf
219759,inf
219760,inf
219766,inf
219767,inf
219768,inf
219770,inf
219771,inf
219772,inf
219776,inf
219777,inf
219778,inf
219780,inf
219781,inf
219783,inf
219785,inf
219786,inf
219788,inf
219789,inf
219790,inf
219791,inf
219792,inf
219793,inf
219795,inf
219796,inf
219797,inf
219798,inf
219799,inf
219800,inf
219801,inf
219802,inf
219804,inf
219805,inf
219806,inf
219807,inf
219810,inf
219815,inf
219818,inf
219819,inf
219820,inf
219823,inf
219825,inf
219826,inf
219828,inf
219829,inf
219830,inf
219831,inf
219832,inf
219833,inf
219835,inf
219836,inf
219837,inf
219838,inf
219839,inf
219842,inf
219843,inf
219844,inf
219846,inf
219847,inf
219851,inf
219853,inf
219854,inf
219855,inf
219856,inf
219858,inf
219859,inf
219860,inf
219861,inf
219862,inf
219864,inf
219865,inf
219866,inf
219867,inf
219870,inf
219871,inf
219872,inf
219875,inf
219876,inf
219877,inf
219880,inf
219881,inf
219882,inf
219883,inf
219884,inf
219885,inf
219886,inf
219887,inf
219888,inf
219890,inf
219891,inf
219893,inf
219896,inf
219897,inf
219898,inf
219901,inf
219902,inf
219903,inf
219904,inf
219905,inf
219906,inf
219907,inf
219908,inf
219909,inf
219910,inf
219911,inf
219913,inf
219914,inf
219915,inf
219916,inf
219917,inf
219919,inf
219920,inf
219921,inf
219922,inf
219923,inf
219924,inf
219925,inf
219926,inf
219927,inf
219928,inf
219929,inf
219930,inf
219931,inf
219932,inf
219933,inf
219934,inf
219935,inf
219937,inf
219938,inf
219940,inf
219941,inf
219942,inf
219944,inf
219945,inf
219946,inf
219949,inf
219950,inf
219951,inf
219954,inf
219955,inf
219959,inf
219960,inf
219961,inf
219962,inf
219963,inf
219964,inf
219965,inf
219966,inf
219967,inf
219968,inf
219969,inf
219970,inf
219971,inf
219972,inf
219973,inf
219974,inf
219976,inf
219977,inf
219978,inf
219979,inf
219982,inf
219983,inf
219985,inf
219986,inf
219987,inf
219988,inf
219990,inf
219991,inf
219992,inf
219995,inf
219996,inf
219997,inf
219998,inf
219999,inf
220000,inf
220005,inf
220006,inf
220007,inf
220008,inf
220009,inf
220012,inf
220013,inf
220014,inf
220017,inf
220018,inf
220022,inf
220023,inf
220024,inf
220025,inf
220027,inf
220028,inf
220029,inf
220030,inf
220031,inf
220032,inf
220035,inf
220036,inf
220037,inf
220039,inf
220040,inf
220041,inf
220042,inf
220045,inf
220046,inf
220047,inf
220048,inf
220053,inf
220054,inf
220056,inf
220057,inf
220058,inf
220061,inf
220062,inf
220063,inf
220065,inf
220067,inf
220068,inf
220069,inf
220070,inf
220071,inf
220072,inf
220073,inf
220074,inf
220077,inf
220079,inf
220080,inf
220081,inf
220082,inf
220083,inf
220085,inf
220086,inf
220087,inf
220088,inf
220090,inf
220091,inf
220092,inf
220093,inf
220095,inf
220096,inf
220097,inf
220098,inf
220100,inf
220101,inf
220103,inf
220108,inf
220109,inf
220110,inf
220111,inf
220112,inf
220113,inf
220114,inf
220115,inf
220116,inf
220117,inf
220121,inf
220122,inf
220123,inf
220124,inf
220125,inf
220126,inf
220127,inf
220128,inf
220129,inf
220130,inf
220131,inf
220132,inf
220133,inf
220135,inf
220136,inf
220139,inf
220141,inf
220142,inf
220145,inf
220146,inf
220147,inf
220148,inf
220149,inf
220150,inf
220151,inf
220152,inf
220153,inf
220154,inf
220155,inf
220156,inf
220157,inf
220158,inf
220160,inf
220161,inf
220162,inf
220163,inf
220164,inf
220165,inf
220167,inf
220168,inf
220169,inf
220172,inf
220173,inf
220174,inf
220175,inf
220178,inf
220179,inf
220183,inf
220187,inf
220188,inf
220189,inf
220191,inf
220192,inf
220193,inf
220196,inf
220197,inf
220198,inf
220199,inf
220200,inf
220201,inf
220202,inf
220206,inf
220208,inf
220209,inf
220211,inf
220212,inf
220213,inf
220214,inf
220217,inf
220218,inf
220219,inf
220221,inf
220222,inf
220223,inf
220226,inf
220229,inf
220230,inf
220231,inf
220233,inf
220234,inf
220235,inf
220236,inf
220237,inf
220238,inf
220239,inf
220240,inf
220241,inf
220242,inf
220244,inf
220245,inf
220246,inf
220247,inf
220248,inf
220249,inf
220251,inf
220252,inf
220255,inf
220256,inf
220257,inf
220259,inf
220260,inf
220261,inf
220263,inf
220267,inf
220270,inf
220271,inf
220272,inf
220274,inf
220275,inf
220276,inf
220280,inf
220281,inf
220282,inf
220283,inf
220284,inf
220285,inf
220288,inf
220290,inf
220291,inf
220292,inf
220295,inf
220296,inf
220297,inf
220299,inf
220300,inf
220301,inf
220302,inf
220303,inf
220305,inf
220306,inf
220307,inf
220308,inf
220309,inf
220310,inf
220311,inf
220312,inf
220315,inf
220316,inf
220317,inf
220318,inf
220320,inf
220321,inf
220322,inf
220326,inf
220327,inf
220328,inf
220329,inf
220330,inf
220332,inf
220333,inf
220334,inf
220335,inf
220336,inf
220337,inf
220339,inf
220343,inf
220344,inf
220345,inf
220346,inf
220347,inf
220348,inf
220349,inf
220352,inf
220353,inf
220354,inf
220355,inf
220356,inf
220358,inf
220361,inf
220363,inf
220364,inf
220366,inf
220367,inf
220368,inf
220371,inf
220372,inf
220373,inf
220376,inf
220377,inf
220378,inf
220380,inf
220381,inf
220382,inf
220385,inf
220387,inf
220389,inf
220391,inf
220395,inf
220396,inf
220397,inf
220398,inf
220399,inf
220400,inf
220404,inf
220405,inf
220406,inf
220407,inf
220408,inf
220409,inf
220410,inf
220412,inf
220413,inf
220414,inf
220417,inf
220418,inf
220421,inf
220422,inf
220424,inf
220425,inf
220426,inf
220429,inf
220430,inf
220431,inf
220434,inf
220436,inf
220437,inf
220438,inf
220440,inf
220441,inf
220442,inf
220445,inf
220446,inf
220447,inf
220448,inf
220450,inf
220451,inf
220452,inf
220454,inf
220455,inf
220457,inf
220458,inf
220463,inf
220464,inf
220467,inf
220468,inf
220469,inf
220470,inf
220471,inf
220473,inf
220475,inf
220477,inf
220480,inf
220481,inf
220484,inf
220485,inf
220487,inf
220488,inf
220489,inf
220490,inf
220491,inf
220492,inf
220493,inf
220494,inf
220496,inf
220497,inf
220499,inf
220500,inf
220501,inf
220505,inf
220506,inf
220507,inf
220508,inf
220509,inf
220510,inf
220511,inf
220512,inf
220513,inf
220516,inf
220517,inf
220518,inf
220521,inf
220522,inf
220523,inf
220524,inf
220525,inf
220526,inf
220527,inf
220528,inf
220530,inf
220531,inf
220532,inf
220533,inf
220534,inf
220535,inf
220536,inf
220539,inf
220540,inf
220541,inf
220543,inf
220544,inf
220545,inf
220546,inf
220547,inf
220549,inf
220550,inf
220551,inf
220553,inf
220554,inf
220555,inf
220556,inf
220559,inf
220560,inf
220561,inf
220562,inf
220563,inf
220564,inf
220566,inf
220567,inf
220568,inf
220569,inf
220570,inf
220571,inf
220572,inf
220573,inf
220577,inf
220578,inf
220579,inf
220580,inf
220581,inf
220585,inf
220586,inf
220588,inf
220589,inf
220590,inf
220593,inf
220594,inf
220595,inf
220596,inf
220599,inf
220600,inf
220601,inf
220602,inf
220606,inf
220607,inf
220608,inf
220610,inf
220611,inf
220612,inf
220615,inf
220616,inf
220617,inf
220618,inf
220619,inf
220620,inf
220621,inf
220622,inf
220623,inf
220624,inf
220625,inf
220626,inf
220627,inf
220628,inf
220630,inf
220631,inf
220632,inf
220634,inf
220635,inf
220636,inf
220638,inf
220642,inf
220643,inf
220644,inf
220645,inf
220646,inf
220647,inf
220648,inf
220649,inf
220650,inf
220651,inf
220652,inf
220655,inf
220657,inf
220658,inf
220660,inf
220661,inf
220662,inf
220664,inf
220666,inf
220667,inf
220668,inf
220670,inf
220671,inf
220672,inf
220675,inf
220676,inf
220677,inf
220679,inf
220680,inf
220681,inf
220682,inf
220683,inf
220684,inf
220685,inf
220686,inf
220687,inf
220688,inf
220689,inf
220690,inf
220691,inf
220692,inf
220694,inf
220695,inf
220697,inf
220698,inf
220699,inf
220700,inf
220701,inf
220702,inf
220704,inf
220705,inf
220706,inf
220707,inf
220708,inf
220709,inf
220710,inf
220711,inf
220714,inf
220715,inf
220721,inf
220722,inf
220723,inf
220724,inf
220725,inf
220726,inf
220730,inf
220731,inf
220732,inf
220733,inf
220734,inf
220737,inf
220738,inf
220739,inf
220740,inf
220741,inf
220742,inf
220743,inf
220744,inf
220748,inf
220749,inf
220750,inf
220751,inf
220752,inf
220753,inf
220755,inf
220756,inf
220759,inf
220761,inf
220762,inf
220763,inf
220764,inf
220767,inf
220768,inf
220769,inf
220770,inf
220771,inf
220772,inf
220773,inf
220774,inf
220775,inf
220776,inf
220777,inf
220779,inf
220781,inf
220782,inf
220783,inf
220786,inf
220787,inf
220788,inf
220791,inf
220792,inf
220793,inf
220794,inf
220795,inf
220797,inf
220798,inf
220799,inf
220801,inf
220802,inf
220804,inf
220807,inf
220808,inf
220809,inf
220811,inf
220812,inf
220813,inf
220816,inf
220817,inf
220818,inf
220819,inf
220820,inf
220821,inf
220822,inf
220823,inf
220826,inf
220827,inf
220828,inf
220829,inf
220830,inf
220831,inf
220832,inf
220833,inf
220837,inf
220838,inf
220841,inf
220842,inf
220845,inf
220846,inf
220847,inf
220850,inf
220851,inf
220852,inf
220855,inf
220856,inf
220857,inf
220858,inf
220859,inf
220860,inf
220861,inf
220862,inf
220863,inf
220865,inf
220866,inf
220867,inf
220870,inf
220871,inf
220872,inf
220873,inf
220875,inf
220876,inf
220877,inf
220878,inf
220879,inf
220880,inf
220881,inf
220882,inf
220883,inf
220884,inf
220885,inf
220886,inf
220887,inf
220888,inf
220889,inf
220890,inf
220891,inf
220893,inf
220894,inf
220895,inf
220896,inf
220897,inf
220900,inf
220901,inf
220902,inf
220903,inf
220905,inf
220906,inf
220907,inf
220908,inf
220909,inf
220911,inf
220912,inf
220913,inf
220915,inf
220916,inf
220918,inf
220919,inf
220920,inf
220921,inf
220922,inf
220923,inf
220924,inf
220926,inf
220927,inf
220928,inf
220932,inf
220933,inf
220934,inf
220935,inf
220936,inf
220938,inf
220939,inf
220940,inf
220941,inf
220942,inf
220943,inf
220944,1.5987758950789424e+78
220945,inf
220947,inf
220948,inf
220949,inf
220951,inf
220952,inf
220953,inf
220956,inf
220957,inf
220958,inf
220959,inf
220960,inf
220961,inf
220962,inf
220963,inf
220966,inf
220967,inf
220970,inf
220971,inf
220972,inf
220973,inf
220975,inf
220976,inf
220977,inf
220979,inf
220980,inf
220981,inf
220982,inf
220983,inf
220985,inf
220986,inf
220988,inf
220989,inf
220990,inf
220992,inf
220995,inf
220999,inf
221000,inf
221001,inf
221002,inf
221003,inf
221004,inf
221005,inf
221006,inf
221007,inf
221008,inf
221009,inf
221011,inf
221012,inf
221013,inf
221014,inf
221015,inf
221016,inf
221017,inf
221018,inf
221020,inf
221021,inf
221022,inf
221023,inf
221026,inf
221027,inf
221028,inf
221029,inf
221032,inf
221033,inf
221036,inf
221039,inf
221040,inf
221043,inf
221044,inf
221045,inf
221046,inf
221049,inf
221050,inf
221051,inf
221052,inf
221053,inf
221055,inf
221056,inf
221057,inf
221058,inf
221059,inf
221060,inf
221062,inf
221063,inf
221064,inf
221067,inf
221068,inf
221069,inf
221071,inf
221072,inf
221073,inf
221074,inf
221075,inf
221076,inf
221079,inf
221084,1.2004564138376274e+88
221085,inf
221086,inf
221087,inf
221088,inf
221090,inf
221091,inf
221092,inf
221095,inf
221096,inf
221099,inf
221100,inf
221101,inf
221102,inf
221104,inf
221105,inf
221106,inf
221109,inf
221110,inf
221111,inf
221112,inf
221114,inf
221115,inf
221116,inf
221117,inf
221118,inf
221119,inf
221120,inf
221122,inf
221123,inf
221124,inf
221126,inf
221127,inf
221128,inf
221132,inf
221133,inf
221134,inf
221135,inf
221136,inf
221137,inf
221138,inf
221140,inf
221141,inf
221142,inf
221145,inf
221146,inf
221149,inf
221150,inf
221151,inf
221152,inf
221153,inf
221154,inf
221155,inf
221156,inf
221158,inf
221159,inf
221162,inf
221163,inf
221164,inf
221166,inf
221167,inf
221168,inf
221169,inf
221170,inf
221171,inf
221172,inf
221173,inf
221174,inf
221175,inf
221176,inf
221178,inf
221179,inf
221180,inf
221181,inf
221182,inf
221183,inf
221184,320898474461641.0
221186,inf
221187,inf
221191,inf
221192,inf
221196,inf
221197,inf
221198,inf
221201,inf
221202,inf
221205,inf
221206,inf
221207,inf
221208,inf
221210,inf
221211,inf
221212,inf
221216,inf
221217,inf
221218,inf
221219,inf
221220,inf
221221,inf
221222,inf
221223,inf
221224,inf
221225,inf
221226,inf
221228,inf
221232,inf
221233,inf
221234,inf
221237,inf
221238,inf
221239,inf
221240,inf
221243,inf
221244,inf
221245,inf
221248,inf
221249,inf
221250,inf
221252,inf
221253,inf
221254,inf
221256,inf
221257,inf
221258,inf
221260,inf
221261,inf
221262,inf
221263,inf
221264,inf
221265,inf
221266,inf
221267,inf
221268,inf
221269,inf
221270,inf
221271,inf
221272,inf
221273,inf
221274,inf
221275,inf
221276,inf
221277,4081.0
221278,inf
221280,inf
221281,inf
221282,inf
221284,inf
221285,inf
221286,inf
221287,inf
221289,inf
221290,inf
221291,inf
221292,inf
221293,inf
221294,inf
221295,inf
221297,inf
221298,inf
221299,inf
221307,inf
221311,inf
221312,inf
221313,inf
221315,inf
221316,inf
221317,inf
221319,inf
221320,inf
221321,inf
221322,inf
221324,inf
221325,inf
221326,inf
221329,inf
221331,inf
221332,inf
221333,inf
221334,inf
221335,inf
221336,inf
221337,inf
221338,inf
221339,inf
221340,inf
221341,inf
221342,inf
221343,inf
221344,inf
221345,inf
221346,inf
221347,inf
221348,inf
221351,inf
221352,inf
221353,inf
221354,inf
221355,inf
221358,inf
221359,inf
221360,inf
221363,inf
221364,inf
221365,inf
221366,inf
221367,inf
221371,inf
221372,inf
221373,inf
221375,inf
221376,inf
221378,inf
221379,inf
221381,inf
221383,inf
221384,inf
221386,inf
221388,inf
221389,inf
221390,1622779163706.0
221391,inf
221392,inf
221393,inf
221399,inf
221400,inf
221401,inf
221403,inf
221404,inf
221405,inf
221409,inf
221410,inf
221411,inf
221414,inf
221415,inf
221417,inf
221419,inf
221420,inf
221422,inf
221423,inf
221424,inf
221425,inf
221426,inf
221427,inf
221429,inf
221430,inf
221431,inf
221432,inf
221433,inf
221434,inf
221435,inf
221436,inf
221438,inf
221439,inf
221440,1298212117.0
221441,inf
221444,inf
221449,inf
221452,inf
221453,inf
221454,inf
221457,inf
221459,inf
221460,inf
221462,inf
221463,inf
221464,inf
221465,inf
221466,inf
221467,inf
221469,inf
221470,inf
221471,inf
221472,inf
221473,inf
221476,inf
221477,inf
221478,inf
221480,inf
221481,inf
221485,inf
221487,inf
221488,inf
221489,inf
221490,inf
221492,inf
221493,inf
221494,inf
221495,inf
221496,inf
221498,inf
221499,inf
221500,inf
221501,inf
221504,inf
221505,inf
221506,inf
221509,inf
221510,inf
221511,inf
221514,inf
221515,inf
221516,inf
221517,inf
221518,inf
221519,inf
221520,inf
221521,inf
221522,inf
221524,inf
221525,inf
221527,inf
221530,inf
221531,inf
221532,inf
221535,inf
221536,inf
221537,inf
221538,inf
221539,inf
221540,inf
221541,inf
221542,inf
221543,inf
221544,inf
221545,inf
221547,inf
221548,inf
221549,inf
221550,inf
221551,inf
221553,inf
221554,inf
221555,inf
221556,inf
221557,inf
221558,inf
221559,inf
221560,inf
221561,inf
221562,inf
221563,inf
221564,inf
221565,inf
221566,inf
221567,inf
221568,inf
221569,inf
221571,inf
221572,inf
221574,inf
221575,inf
221576,inf
221578,inf
221579,inf
221580,inf
221583,inf
221584,inf
221585,inf
221588,inf
221589,inf
221593,inf
221594,inf
221595,inf
221596,inf
221597,inf
221598,inf
221599,inf
221600,inf
221601,inf
221602,inf
221603,inf
221604,inf
221605,inf
221606,inf
221607,inf
221608,inf
221610,inf
221611,inf
221612,inf
221613,inf
221616,inf
221617,inf
221619,inf
221620,inf
221621,inf
221622,inf
221624,inf
221625,inf
221626,inf
221629,inf
221630,inf
221631,inf
221632,inf
221633,inf
221634,inf
221639,inf
221640,inf
221641,inf
221642,inf
221643,inf
221646,inf
221647,inf
221648,inf
221651,inf
221652,inf
221656,inf
221657,inf
221658,inf
221659,inf
221661,inf
221662,inf
221663,inf
221664,inf
221665,inf
221666,inf
221669,inf
221670,inf
221671,inf
221673,inf
221674,inf
221675,inf
221676,inf
221679,inf
221680,inf
221681,inf
221682,inf
221687,inf
221688,inf
221690,inf
221691,inf
221692,inf
221695,inf
221696,inf
221697,inf
221699,inf
221701,inf
221702,inf
221703,inf
221704,inf
221705,inf
221706,inf
221707,inf
221708,inf
221711,inf
221713,inf
221715,inf
221716,inf
221717,inf
221718,inf
221720,inf
221721,inf
221722,inf
221723,inf
221725,inf
221726,inf
221727,inf
221728,inf
221730,inf
221731,inf
221732,inf
221733,inf
221735,inf
221736,inf
221739,inf
221744,inf
221745,inf
221746,inf
221747,inf
221748,inf
221749,inf
221750,inf
221751,inf
221752,inf
221753,inf
221757,inf
221758,inf
221759,inf
221760,inf
221761,inf
221762,inf
221763,inf
221764,inf
221765,inf
221766,inf
221767,inf
221768,inf
221769,inf
221771,inf
221772,inf
221775,inf
221777,inf
221778,inf
221781,inf
221782,inf
221783,inf
221784,inf
221785,inf
221786,inf
221787,inf
221788,inf
221789,inf
221790,inf
221791,inf
221792,inf
221793,inf
221794,inf
221796,inf
221797,inf
221798,inf
221799,inf
221800,inf
221801,inf
221803,inf
221804,inf
221805,inf
221808,inf
221809,inf
221810,inf
221811,inf
221814,inf
221815,inf
221819,inf
221823,inf
221824,inf
221825,inf
221827,inf
221828,inf
221829,inf
221832,inf
221833,inf
221834,inf
221835,inf
221836,inf
221837,inf
221838,inf
221842,inf
221844,inf
221845,inf
221847,inf
221848,inf
221849,inf
221850,inf
221853,inf
221854,inf
221855,inf
221857,inf
221858,inf
221859,inf
221862,inf
221865,inf
221866,inf
221867,inf
221869,inf
221870,inf
221871,inf
221872,inf
221873,inf
221874,inf
221875,inf
221876,inf
221877,inf
221878,inf
221880,inf
221881,inf
221882,inf
221883,inf
221884,inf
221885,inf
221887,inf
221888,inf
221891,inf
221892,inf
221893,inf
221895,inf
221896,inf
221897,inf
221900,inf
221904,inf
221907,inf
221908,inf
221909,inf
221911,inf
221912,inf
221913,inf
221917,inf
221918,inf
221919,inf
221920,inf
221921,inf
221922,inf
221925,inf
221927,inf
221928,inf
221929,inf
221932,inf
221933,inf
221934,inf
221936,inf
221937,inf
221938,inf
221939,inf
221940,inf
221942,inf
221943,inf
221944,inf
221945,inf
221946,inf
221947,inf
221948,1.5611674445237056e+22
221949,inf
221950,inf
221951,inf
221952,inf
221953,inf
221955,inf
221956,inf
221957,inf
221961,inf
221962,inf
221963,inf
221964,inf
221965,inf
221967,inf
221968,inf
221969,inf
221970,inf
221971,inf
221972,inf
221974,inf
221978,inf
221979,inf
221980,inf
221981,inf
221982,inf
221983,inf
221984,inf
221987,inf
221988,inf
221989,inf
221990,inf
221991,inf
221993,inf
221996,inf
221998,inf
221999,inf
222001,inf
222002,inf
222003,inf
222006,inf
222007,inf
222008,inf
222011,inf
222012,inf
222013,inf
222015,inf
222016,inf
222017,inf
222020,inf
222022,inf
222024,inf
222026,inf
222030,inf
222031,inf
222032,inf
222033,inf
222034,inf
222035,inf
222039,inf
222040,inf
222041,inf
222042,inf
222043,inf
222044,inf
222045,inf
222047,inf
222048,inf
222049,inf
222052,inf
222053,inf
222056,inf
222057,inf
222060,inf
222061,inf
222062,inf
222065,inf
222066,inf
222067,inf
222070,inf
222073,inf
222074,inf
222075,inf
222077,inf
222078,inf
222079,inf
222082,inf
222083,inf
222084,inf
222085,inf
222087,inf
222088,inf
222089,inf
222091,inf
222092,inf
222094,inf
222095,inf
222100,inf
222101,inf
222104,inf
222105,inf
222106,inf
222107,inf
222108,inf
222110,inf
222112,inf
222114,inf
222117,inf
222118,inf
222121,inf
222122,inf
222124,inf
222125,inf
222126,inf
222127,inf
222128,inf
222129,inf
222130,inf
222131,inf
222133,inf
222134,inf
222136,inf
222137,inf
222138,inf
222142,inf
222143,inf
222144,inf
222145,inf
222146,inf
222147,inf
222148,inf
222149,inf
222150,inf
222153,inf
222154,inf
222155,inf
222158,inf
222159,inf
222160,inf
222161,inf
222162,inf
222163,inf
222164,inf
222165,inf
222167,inf
222168,inf
222169,inf
222170,inf
222171,inf
222172,inf
222173,inf
222176,inf
222177,inf
222178,inf
222180,inf
222181,inf
222182,inf
222183,inf
222184,inf
222186,inf
222187,inf
222188,inf
222190,inf
222191,inf
222192,inf
222193,inf
222196,inf
222197,inf
222198,inf
222199,inf
222200,inf
222201,inf
222203,inf
222204,inf
222205,inf
222206,inf
222207,inf
222208,inf
222209,inf
222210,inf
222214,inf
222215,inf
222216,inf
222217,inf
222218,inf
222222,inf
222223,inf
222225,inf
222226,inf
222227,inf
222230,inf
222231,inf
222232,inf
222233,inf
222236,inf
222237,inf
222238,inf
222239,inf
222243,inf
222244,inf
222245,inf
222247,inf
222248,inf
222249,inf
222252,inf
222253,inf
222254,inf
222255,inf
222256,inf
222257,inf
222258,inf
222259,inf
222260,inf
222261,inf
222262,inf
222263,inf
222264,inf
222265,inf
222267,inf
222268,inf
222269,inf
222271,inf
222272,inf
222273,2.7775697082899834e+29
222275,inf
222279,inf
222280,inf
222281,inf
222282,inf
222283,inf
222284,inf
222285,inf
222286,inf
222287,inf
222288,inf
222289,inf
222292,inf
222294,inf
222295,inf
222297,inf
222298,inf
222299,inf
222301,inf
222303,inf
222304,inf
222305,inf
222307,inf
222308,inf
222309,inf
222312,inf
222313,inf
222314,inf
222316,inf
222317,inf
222318,inf
222319,inf
222320,inf
222321,inf
222322,inf
222323,inf
222324,inf
222325,inf
222326,inf
222327,inf
222328,inf
222329,inf
222331,inf
222332,inf
222334,inf
222335,inf
222336,inf
222337,inf
222338,inf
222339,inf
222341,inf
222342,inf
222343,inf
222344,inf
222345,inf
222346,inf
222347,inf
222348,inf
222351,inf
222352,inf
222358,inf
222359,inf
222360,inf
222361,inf
222362,inf
222363,inf
222367,inf
222368,inf
222369,inf
222370,inf
222371,inf
222374,inf
222375,inf
222376,inf
222377,inf
222378,inf
222379,inf
222380,inf
222381,inf
222385,inf
222386,inf
222387,inf
222388,inf
222389,inf
222390,inf
222392,inf
222393,inf
222396,inf
222398,inf
222399,inf
222400,inf
222401,inf
222404,inf
222405,inf
222406,inf
222407,inf
222408,inf
222409,inf
222410,inf
222411,inf
222412,inf
222413,inf
222414,inf
222416,inf
222418,inf
222419,inf
222420,inf
222423,inf
222424,inf
222425,inf
222428,inf
222429,inf
222430,inf
222431,inf
222432,inf
222434,inf
222435,inf
222436,inf
222438,inf
222439,inf
222441,inf
222444,inf
222445,inf
222446,inf
222448,inf
222449,inf
222450,inf
222454,inf
222455,inf
222456,inf
222457,inf
222458,inf
222459,inf
222460,inf
222461,inf
222464,inf
222465,inf
222466,inf
222467,inf
222468,inf
222469,inf
222470,inf
222471,inf
222475,inf
222476,inf
222479,inf
222480,inf
222482,inf
222483,inf
222484,inf
222487,inf
222488,inf
222489,inf
222492,inf
